Linear Error,Angular Error
0.1000033827593061,2.017238351310166e-07
0.10000163746793939,2.0182549803548864e-07
0.0999988700199967,2.3346095485044267e-07
0.10000337202588383,2.0580132695516395e-07
0.10000162648714404,1.9935278716964714e-07
0.09999886356691871,2.4315749900393653e-07
0.10000336200685833,2.0045248445758423e-07
0.07072027098050088,4.82219209707386e-05
0.02349570737204562,0.0005891829788113157
0.024884345559977872,0.0002902704431197326
0.023402446790421333,0.0004998218451992637
0.023765541961170103,0.00037191472893036875
0.014474712822072994,0.001244291310350304
0.00946934713020682,0.002259604361076714
0.013051087365363534,0.003564726332555404
0.021765576726334057,0.038427366012182544
0.019773687157071423,0.04298456729909948
0.02023427166874385,0.01756198204975724
0.02426966091890291,0.014873183909727517
0.02548637457839721,0.01788031267521212
0.02224722673371135,0.0172135848092502
0.02403904151634781,0.019307052097020765
0.024788057692048976,0.02316004894409691
0.02552897435014398,0.021581851024665068
0.02400871505660046,0.024426226504566266
0.023037558219596202,0.026184856996869645
0.026562523965958693,0.025873530800182495
0.021855615027982084,0.026335492254995603
0.023436468987751882,0.026702086333467715
0.024634472242653055,0.025941419368382592
0.022409971987103622,0.02377573370617454
0.02576211891471042,0.02663339536263722
0.021648957594129256,0.026856294798121006
0.020038750055907606,0.028287021325464585
0.019592349501647857,0.033553068794758646
0.01898781189183517,0.03762544233749424
0.021669227401319713,0.04000884171920501
0.01778635133708377,0.04408499556240988
0.018070761868980822,0.03061615486732033
0.01810862703272932,0.009136555470217092
0.018961334962895135,5.8205417677147184e-05
0.016929336962732328,0.003346951425022401
0.018219712435283072,0.0003962699027074217
0.01881294991396397,0.00018917665109889127
0.021563931789498184,0.0018287512313029804
0.017139527488824483,0.004219177793918045
0.01702798024800141,0.003508031154350325
0.017417025781271495,0.0019407203865725005
0.018356966590252488,0.0013985353834015473
0.018007437814911112,0.002316912366136207
0.01853482751441951,0.012840544347246624
0.01891520365087157,0.023505740102703048
0.02203758792783947,0.03150346237824264
0.018884983746339776,0.0385138361483946
0.01704769574000914,0.01071107983032516
0.03256997046311681,0.022785989328494145
0.030681118801592105,0.06172417733243444
0.038595879561088786,0.10591641434651071
0.039397280448685915,0.1695661941675756
0.03773306446011142,0.21030311717040798
0.03721077262220854,0.24081575816988438
0.04808275816503705,0.27113095441859847
0.05917652077014006,0.26934775787363374
0.0718229479177623,0.26904878866084686
0.08060841451887467,0.23349288264504875
0.06595518501920933,0.1834724216105164
0.06297106088001918,0.14533773113560297
0.06711639548343488,0.12577872000377577
0.06874789487733128,0.10467134590498219
0.0735598172086585,0.07940489455895944
0.07508582578186103,0.06287320046270474
0.08706897359639582,0.0464320967790407
0.0816227157439313,0.021641813942700153
0.09717495557532714,0.02224031697339137
0.09478189569074093,0.05037826695261263
0.08525069346507338,0.05504084964871291
0.08629070325999869,0.07184116015023059
0.08488406402136553,0.07718135897785099
0.08258107980453253,0.0894399608836785
0.08254878921694979,0.07696976273901555
0.08211148238269543,0.04216137881386326
0.09010361729397935,0.004178115158655964
0.08880726073881641,0.055313765443326265
0.08176410186759248,0.1045736804287009
0.08328372203814016,0.12558254566118007
0.07776586072503537,0.11718762770619669
0.09375112795752841,0.049466498960661576
0.10519436819308077,0.0163229546955084
0.10767413198868232,0.0800974442763491
0.10366245319493514,0.1415210049938779
0.07680351425443195,0.18317214470893642
0.07871975277136109,0.17604039518882814
0.08705256254896268,0.14727642848664488
0.08673180776997905,0.0808912719040309
0.06988851048707329,0.022770545288594915
0.04805979333141353,0.003475517339743215
0.04090682062644806,0.0015869157657121206
0.03894673476028585,0.008954589226135967
0.03936599915953325,0.004409578499554305
0.041088511562839956,0.005072722885670024
0.07299952504601227,0.005852241965043495
0.06487335841138249,0.03730797582708895
0.0734830644477194,0.0487126534495299
0.06783076925716726,0.045323891114734255
0.08791875497574847,0.038769047264425406
0.1085844389721456,0.03002147064016415
0.08398924140412928,0.015844828607474805
0.08040626712628565,0.00958199060109825
0.10053595096267626,0.006361351542191269
0.09721421619006444,0.001493735201075051
0.0848093199248177,0.06346988432997086
0.0823544740328735,0.1248899173833795
0.09259158311722462,0.08730432379904869
0.09742405657075276,0.0504096409507587
0.09484100971891267,0.01922743958454909
0.09384001732298601,0.0028779498494067544
0.07239671723601293,0.018018625844759016
0.07732355200293672,0.010641407764738417
0.09892746848483319,0.05075881730882298
0.09685201696868677,0.08799856162566558
0.09981092006149336,0.1310681238771766
0.10253183252859929,0.16920839097844512
0.10332514250496115,0.1882362327753668
0.10600125189895898,0.14929933011217403
0.10527892750659702,0.12676888105639908
0.10411048058307355,0.10316804689167493
0.10435167412853466,0.13533389989790812
0.10050627153802276,0.186255438761691
0.10326844949739113,0.24155169176282246
0.1061706137403306,0.290981007100434
0.10678505670623341,0.2564652089968324
0.10867794857529384,0.21959448566914447
0.11472127977560316,0.19378806504088408
0.10866596514498943,0.23759794512525087
