Linear Error,Angular Error
0.0005572268857818701,0.022334165550865814
0.0008094500081555782,0.021796176221424796
6.865072054565999e-05,0.017358437637443713
0.0017474187609871944,0.009762739382433439
0.0010687142760489935,0.0069266467951929755
0.0018616510218809712,0.0030439049403445106
0.0012626972583549302,0.0030457359985547605
0.00018599888916516737,0.00024009365099089686
0.001512778359125356,0.0006656253623287811
0.0024257506615368222,0.002989859389583932
0.0006135315526606306,0.005332946083226181
0.0001300907273144719,0.016111911512019295
0.0008852697140685794,0.02514478898700201
0.000205688009312981,0.029858463710525057
0.0003706155190381993,0.03568231298185845
0.0002858693977815148,0.03880034458648693
0.0008747071081550725,0.04245346033287889
0.000968582767105422,0.04348453505945146
1.2214219373151997e-06,0.0456525416802879
0.0014544884028315245,0.04413291762597649
0.0004967694025128366,0.044195148898976716
0.0005983054907192241,0.060695944263424284
0.002750532221608291,0.0452529664754899
0.008401648080849228,0.0464780688972147
0.0041522947246051415,0.1310065847721405
0.0035497164734279336,0.10777087458438131
0.0028655146166423106,0.1243367743771571
0.0025347200574494383,0.12143909292812413
0.006260833056183572,0.12836958199551746
0.0006884055214601394,0.16244888443009395
0.0013648720767928681,0.13861720079642512
0.00909535697249208,0.14430774565581161
0.005756932417658403,0.1415504935992451
0.0014335680427761377,0.12525491827124346
0.0015350068365765678,0.11329630518113165
0.0028762902826418584,0.10875442523182366
0.0023017188384085356,0.10752872662039932
0.0020612125477534383,0.10287330063167428
0.0018206243048418571,0.0939743869123577
0.004466948822563576,0.09179863671910914
0.0034451927374578046,0.11937008551871497
0.004622841382606117,0.12140937329452162
0.0009040744709995596,0.13945133448437247
0.001924559937849475,0.15575089151551352
0.019141777480980473,0.12744449854223983
0.018973558738126946,0.15063570438841492
0.012733975352864635,0.11945801393032147
0.010924179610373265,0.1330540144651074
0.00015398041558267045,0.1726579500731709
0.0036248045883185524,0.17341808988232835
0.005501140771215481,0.15617647132876564
0.016404431613914857,0.13288012276937383
0.012883503017252882,0.13970290438019983
0.012356996421915196,0.13700033319747185
0.012672708259393695,0.14443455434638577
0.019252120381717603,0.1494289361159006
0.019150616275224023,0.1506375315641894
0.014492725988180608,0.14640552016514902
0.016884100845893677,0.14768474078066635
0.016672405638815307,0.1387148480880127
0.023911997487358377,0.13328700413008154
0.02718230240960893,0.13633076673386113
0.018533940696544272,0.15772365828598833
0.01717558379933372,0.15302351495536734
0.014238964593570914,0.1712088128618824
0.01263723369197551,0.1623328322795655
0.014198989992594207,0.15450004936097037
0.016466524854999012,0.15092898440975278
0.010360154778135762,0.1386160887138992
0.02246264008412179,0.1374923454097609
0.026648975036187694,0.1435807426096431
0.028971280527609774,0.14264567880966156
0.026315983977362026,0.14068941169070037
0.024093771249492704,0.15205042901739324
0.021268759873814807,0.14897941486979294
0.01721186815990509,0.1443501543313005
0.01898670011189868,0.14305534169482625
0.02243719412135023,0.13712290330374233
0.02628892643488666,0.1429074446729784
0.020569023644327045,0.1465884218314254
0.01546950313810868,0.1656256304631446
0.014697141834383531,0.1608476120923862
0.012856126768365908,0.16234041949116837
0.01986854282878264,0.1606686676060345
0.018895772539798374,0.15277476374171434
0.018644714512942757,0.1389076594593469
0.024546223504056913,0.13931652077253165
0.025206672064575688,0.14323304263353623
0.019432312124941266,0.15630248318600282
0.018890560109745796,0.15459046293370213
0.017824644310011004,0.154331877253218
0.01750649510187845,0.160304324778552
0.016177012508189086,0.174934453265382
0.014357917134817544,0.15852218248430833
0.01784046262441242,0.15287242877864574
0.018000725168321314,0.14620755060415644
0.01725698572107715,0.15696066159213992
0.014561371738159086,0.16911895968700932
