Linear Error,Angular Error
0.0417882429717798,0.0039577605311126585
0.03799430305689954,7.039975161974958e-05
0.03799495020122223,0.0001333554420882405
0.037960820474896254,2.6439530871873434e-05
0.037976905193365405,0.0004851634930543498
0.03799525635977998,0.00046874980147497826
0.03803633073147157,2.9268798957638375e-05
0.03803818984750374,2.387233965060005e-05
0.038034763607004425,4.06848847164322e-05
0.03803204210870085,3.7332238236144084e-05
0.038015624457071795,5.570522507677847e-05
0.03803580912476892,5.9947878019061076e-05
0.03802823002209011,5.5565186426830395e-05
0.038043040398005795,2.3261997740251753e-05
0.03804020675764158,1.545505401958421e-05
0.0380371392645405,3.3434934428852375e-06
0.03802693221275092,3.053628102049849e-06
0.03803611210236381,2.9926759865657834e-05
0.03803827033329504,5.774743860129203e-06
0.03803942464741477,4.460694038703049e-06
0.03803428579680713,4.317744401253657e-06
0.03803249285906697,1.221076642126805e-05
0.03803154224926684,1.1194847213119953e-05
0.03803094602273206,8.312384004368916e-06
0.03803255755976068,1.746556685193446e-07
0.03803383169962764,7.085210225481247e-07
0.03803653186574521,7.181855264959492e-07
0.03803320851030732,3.216301139649178e-07
0.03803310531494451,6.291660106834683e-07
0.03803296189642522,3.929567641176633e-06
0.038034920422988144,1.755933099532956e-06
0.03803696411496885,2.388615448615429e-05
0.03803650354352418,2.3503983796630364e-05
0.03803670702661689,3.5013302605003255e-05
0.03614544714089507,6.507265794205165e-06
0.03614964287461779,2.1800179836092403e-06
0.03615073170136319,1.3139872976194382e-06
0.03621834342423852,0.0007420049713100737
0.036456876611666675,0.0002885859193706559
0.07654278613708002,0.001922677024208435
0.07691306446345081,0.0001323624680223878
0.0763255142107818,0.00015739680658537376
0.07624491679601064,0.000587481534959531
0.07610004290889567,0.0005725009205576111
0.07592443882387293,0.005252125802211758
0.07591607057273231,0.0014071976572518773
0.07580116374964066,0.007759444195433138
0.07518029885638097,0.0008262406756162476
0.06736888441384693,0.0015891749292913765
0.04861793499664596,0.0015059466582702243
0.029827470381309076,0.000212333574534143
0.014419558706411914,0.002764147203531098
0.004166201351507286,0.0006148588673197072
0.0016482412174803245,0.00018555625306920743
0.0038823354611845014,0.00011271394601896408
0.003657668344426963,0.0002357050794831914
0.002382149714679204,3.539665529960216e-05
0.0009485061331068879,0.0002312060931374323
0.00025627855366185283,0.00017070676252335507
0.0011014643656860185,0.00023784561290933633
0.0015224142635159067,0.0005731286090225536
0.001755169172277084,0.0005534056311800573
0.0018565085114397016,0.0005315704152473232
0.0019631409631715416,0.00047626249187545863
0.002033275446633614,0.0003000549554189149
0.0024330206765629655,9.202494436509352e-05
0.002512758368730896,9.147092798424345e-05
0.003115232252598226,0.0006825255843841346
0.0034394307919143113,0.0007189672613840572
0.0036591051828120157,0.0005473466410647507
0.003914135450076654,0.00037661608258721677
0.004032127507068828,0.0008362785145252803
0.004098581502705021,0.0008598140811719778
0.004082373126869902,0.0008643029877212336
0.004081565779031246,0.0026027805770943956
0.00415833366211195,0.0038219568182674434
0.003899319646500345,0.0021660363179531955
0.004059427365321042,7.119061563705485e-05
0.004269962900760648,0.0016032215254609922
0.004099423929817958,0.0019318048781516725
0.004066392013713073,0.0032202203131534565
0.0040405591633109325,0.0003351196688983634
0.004086490321307201,0.00021318989846405177
0.004060264122978307,0.00047865166681421633
0.004006913445312712,0.00017956584612643586
0.004102238629328855,0.00016641088842625712
0.003955171571573339,4.7617914380012043e-05
0.004253521404890425,1.570403965845237e-05
0.004216033729251296,0.00013144240247964754
0.004241111513437416,0.0003347926455432855
0.0050744921842380535,0.000482655954162988
0.004715944467728111,0.000995165804163165
0.005145607989470381,0.00014538476995214688
0.00536938806855325,0.00028687420365653164
0.0055773717928947345,0.00023281058606467245
0.005655214646383346,0.0013298902298682547
0.005711131021878864,0.0011342056566233465
0.005793411177506919,5.315786194150674e-06
0.005824761362942359,0.0001756776569459056
0.00589957756738553,8.277035181919251e-05
0.005884755088555909,0.0005418839821780663
0.005888432375883946,0.00010602861415224055
0.0059036407939557015,0.00011076310385444311
0.005970776748716733,0.00012959436863608283
0.006060915673066117,0.0005195054749547916
0.006261897397561896,0.00025820627447626374
0.006013177038390061,0.000355654673210339
0.006327543283012278,0.00040070435622671
0.0065603989727130285,0.0012447810706545477
0.0065712889979438315,3.5002649730851276e-05
0.006758564475239426,8.712518141672405e-05
0.006926736734766431,6.491278105191442e-05
0.007065748638229168,1.4168374641116473e-05
0.007092388219835175,5.551976210577169e-05
0.007259090505877255,9.211283523657358e-05
0.007229343423989162,9.509064315951646e-05
0.007441206364171641,0.00011677701221017665
0.007384100113287507,2.0455330303250415e-05
0.007472687687172304,0.00016048105137149047
0.007527706719319378,0.00032510863247488036
0.007472311287808647,0.0011820596756893743
0.007743349489245521,0.0009039909662838389
0.007671913541401078,0.00022659264457695156
0.007841075976120002,0.00013811746413395446
0.007999010727750371,2.8696119517308306e-05
0.008150963199937373,1.0935599248302133e-05
0.00828380051689978,7.391354923755138e-06
0.00839815517987138,1.4476283030713695e-05
0.008497711063068713,1.6121825847168446e-05
0.008519021004683526,0.0001176434897037725
0.008675961650536478,8.332557691181127e-05
0.008638687055774195,0.0003151769211210565
0.00872431218427883,0.00031434868807521475
0.008761923677450703,0.00019982190104305764
0.008828154000399178,0.00010211442881287707
0.009009838458463613,8.226406550439994e-05
0.009047941371428385,0.00030687365143178226
0.009382286264881459,0.00011103344982878009
0.00924654887111136,1.6207515920149337e-05
0.00943133645754956,0.00010957488998907493
0.009565780945629437,0.00010632790351861564
0.009683503887568286,0.00011067871519905483
0.009769273621613696,0.00019666538599618418
0.009907363478438371,0.0001552832878035891
0.009887326797488208,0.0004850274346334003
0.009994207718519069,0.0004545692223867472
0.010042632945473525,0.0003234862135230738
0.01016935187430253,0.00010231205906145301
0.01025940051212419,0.00010636204558786989
