Linear Error,Angular Error
0.050000638589739056,2.476725683650212e-05
0.050001747705833426,1.0979850492820326e-05
0.0500050562215583,3.337544151576585e-05
0.05000057189593487,1.1288394752864753e-05
0.05000246012342318,3.6702862219377644e-05
0.04999971128527433,3.077268851249224e-05
0.050000861283464426,2.438130187196662e-05
0.0499998515536045,2.2013973697047714e-05
0.05000189883682097,1.1284006928569601e-05
0.05000462450300001,3.0311374591722497e-05
0.050000947745499076,1.0397527477837129e-05
0.03939732454129292,0.004841687118482286
0.039437603909286384,0.004468115209183483
0.03942747522164687,0.004299998645393153
0.050067659292643334,0.0023758358596363952
0.03933986602478657,0.0031917933767494893
0.039387757434513414,0.0030677244018533453
0.039413778459955626,0.0030000562761165164
0.04991439865616521,0.0027906143237820995
0.03942946189577896,0.003069065919158755
0.0394174313622318,0.002941322031232195
0.03934879028569811,0.002834846807088382
0.039333076139574694,0.0027326200732281656
0.03932042854431483,0.002607245919867339
0.03935270746585057,0.0025279833419724674
0.039341361758005594,0.002393893319425894
0.050062755332896565,0.0023484844005677258
0.039348067213499094,0.0033672629961871126
0.03934025612918993,0.003181634308586878
0.039342485066769003,0.002958685005414952
0.039347776950760645,0.0028739159483198488
0.03933868262760258,0.002806150522194332
0.03939574257287058,0.0026082702507983528
0.039400703837315365,0.002561737402095483
0.039431689427149544,0.005699239937781749
0.039430508405851376,0.005436833901926354
0.03946637186232575,0.00516477982357265
0.039526251329523324,0.004867257777148001
0.039546304770448126,0.004724111236008136
0.03960416402671061,0.004600163470572265
0.03955739702611226,0.004408449548652095
0.039574800991537956,0.004228739189883184
0.03962939773869495,0.00411897755362322
0.05005793057672072,0.0016140407510554567
0.039597077845496306,0.006631775990980204
0.03960767087509038,0.0062758821872435306
0.039607838577486176,0.006022388404255555
0.03945960895871581,0.005613818024763942
0.03951669662039187,0.005478027822925731
0.03943057508600937,0.005222081776048439
0.03945896781716387,0.004900972261427125
0.03944561063013218,0.004687984917219423
0.05015882314938947,0.0049998925165361365
0.0392952857656347,0.01017858033078383
0.03924094167377212,0.00988903881245995
0.039278650966842694,0.00943598709681711
0.03926254674057008,0.008878109862374188
0.039191587692404856,0.008469561404705755
0.03909061543915765,0.00789771317536471
0.0390043371137591,0.007537703026980604
0.038981993072703516,0.007078079242822627
0.03905585420657168,0.0067146403019764525
0.03897961721334272,0.0063978223960665225
0.03885805481903598,0.005980586209760467
0.05013463503606734,0.0041945804346397355
0.03892138156554906,0.0023199656270526427
0.03890508895139594,0.002162924525774869
0.038908895645291,0.002052453223354675
0.03890859283333435,0.0020110552806222367
0.03889685108028723,0.0019484071837738285
0.03894006267820081,0.0018407376846564787
0.038960690070497996,0.0017749770636464404
0.03897940620580162,0.0016718675028553462
0.03894856842364093,0.001607248559351335
0.0389575026683789,0.0015399272606173096
0.0389652827018466,0.0014971933566498275
