Linear Error,Angular Error
0.0004523811489983453,0.06402756254442771
0.0012537739103342536,0.03355697870812219
0.001766015579244955,0.012361776067720903
0.0002551608515743883,0.009419122126816032
0.00016933437299429522,0.002487112022185989
0.0001965573705062395,5.141358069049584e-05
0.00015690567296954992,0.00543890037913472
0.001533070626475567,0.00045851496049406637
6.775654630886791e-05,0.001559456392762948
0.0010625456324076608,0.004239255247264734
1.5728138939001155e-05,0.004274790865911898
0.00022893245627442845,0.003665248415718886
0.0021879347503360818,0.003280431977888687
0.0008413274725256802,0.01832489778576074
0.0010629943699755767,0.012338129317935986
0.0012054842084505274,0.009933504792679737
0.001822764218064796,0.019503545820437534
0.0012418096896004728,0.018721835082120664
0.0010800563975892994,0.01771346218146938
0.0002916057922975697,0.01578664844345659
0.00011049252565452833,0.008306186239832869
0.00010038700207929806,0.012644403025552198
0.0018778751001148983,0.03965171851175503
0.002735451799637017,0.030921914010986845
0.00020874247416241814,0.01961464200496188
0.0011565814123350928,0.02823994053430201
0.0003258521097655522,0.028906045228809768
0.00030998106206952495,0.011543680945710316
0.00031326095074815684,0.005323137397602484
0.00042939172669404543,0.006604179668697113
0.0015732195787625,0.02093821309802832
0.0026269326314585025,0.010090424438047862
0.002767325605323013,0.007082464797849658
0.0002336463595261382,0.002426098998364018
9.743898926512537e-06,0.004419628314755647
0.00018108787796744454,0.0010305601887185545
6.387842112407313e-05,0.0021015558494667796
0.0024834643699031865,0.0008344059758782496
0.0009266988768125367,0.020520632072766526
0.000634612495905524,0.023063790280391988
0.0001039928702142762,0.009280420217775864
7.81162114422516e-05,0.004827328450640073
0.0001909159987628251,0.006650691213546056
0.0002715959176226361,0.005315707836388239
5.2597140662089166e-05,0.006734205743678362
5.6010976174412734e-06,0.00708384105793608
0.00010331105544807254,0.024025514889562116
0.0011966295160560508,0.043398804031618304
0.00046452218333184036,0.04875798044951962
9.192666071568603e-06,0.024282474240439056
0.0002069304087639103,0.025784563407859007
2.0122948896594676e-05,0.026512502277013156
0.0011342422588352364,0.010867912971201599
9.38896716616743e-05,0.0039384109716003035
0.0006523991154054437,0.013318690117608195
0.00022730827204809357,0.028233354099381686
6.296642051456292e-05,0.010306259632445441
6.071485057571762e-06,0.0022067559451537655
0.0007803183379692252,0.010146098165576767
3.964532278321001e-05,0.008897087113275665
0.00033464612476102743,0.000666466602261051
0.0004930864583108372,0.0023018368913399756
0.0004787370504570766,0.01384858784831039
0.00023683314003693446,0.01532117392624982
2.4413838933831534e-05,0.02152040888300838
9.380192737057574e-06,0.023741765068788445
0.0002794809286472296,0.024158859620654866
4.928477151985824e-05,0.0241866836318593
3.260458400474975e-05,0.024443802569923623
1.744682971478357e-05,0.024551270325574026
0.0002648639055280226,0.024494728275526068
0.0072281463749454145,0.023721384490526243
2.744638754315537e-05,0.023609362491814168
0.0001054350691151167,0.02360035257671536
0.00022799560407458583,0.02357852286767881
0.00038055586075025046,0.02356994726233469
0.00010770957986181145,0.02358611415379369
5.714557350674078e-05,0.023567733385809725
0.00044531182723595584,0.023546663941556772
0.0002196152347798305,0.02351356842347077
0.00012578917581089488,0.023521801320222024
1.9488709936484397e-05,0.023487231098733297
0.0002676799365399188,0.023481044523693484
0.00016131534607335377,0.023444914620433632
6.687151614285069e-05,0.02344318458193259
4.732688711484782e-06,0.02344680096198601
0.0002778209197725576,0.023393036962223973
0.006990574190326007,0.0220735579822392
3.536245005868465e-05,0.022076392045313337
4.3481444408155837e-05,0.019790732096639757
0.00030554814379634153,0.019734069539733334
0.00031918173505627386,0.019738903096858024
0.00016267587709170562,0.019794873582059613
9.318894163928392e-05,0.019758442827513267
0.00023482378976938742,0.01983171097493916
0.00019896587998324686,0.01987741444924701
9.119887598665389e-05,0.019877400715141463
0.00013970827493140067,0.01987644330338237
0.00021277102495011787,0.019870088005786213
0.0002968817489054014,0.01992749275828576
3.1558995471990536e-05,0.01998597888473458
3.1986239022949154e-05,0.020131876804427823
0.00014782368139736643,0.020187456834796863
0.0002110726425358033,0.020321504581191252
0.006190778989169215,0.018612119050546216
5.202960312218083e-05,0.01853085762733453
0.0002528951292865738,0.018629328472490436
0.0001412045910296881,0.01871803978551345
1.5577648881208764e-05,0.018796523662272552
5.915188210546906e-05,0.018885718695949266
0.00021090984067852946,0.018966618585831818
0.00012173480551163853,0.019024549358348852
1.623380217350925e-05,0.019099918464036525
4.348351512354194e-05,0.019276467765863947
0.00013525644486186728,0.019485527841239914
9.374783678684081e-05,0.01955893100217468
1.9267906957463345e-05,0.019728969732514062
1.4482658552435797e-05,0.019799536219877262
0.004772615407010163,0.01910666040613951
9.627173581684074e-05,0.017752374824784284
5.5667806300282096e-05,0.017913716742990055
0.00012380854111982743,0.018004439587620935
0.0001428903980317231,0.018053813643832045
0.00027331670953581786,0.018176771769849165
0.00029462630956829925,0.01837802779635997
9.085823645483175e-05,0.018472846164974716
0.00015869410340843022,0.018686230228544126
3.4773311049950324e-05,0.018891625746711327
0.0002487350665768411,0.01900809250030225
2.8813177400978385e-05,0.019249834656729498
0.0031742813456905493,0.018381994407269203
0.0002813083648449859,0.01834982175885133
0.00030468683063012943,0.018544159066361976
0.00012189873802848962,0.01881567718104188
1.1620512051935332e-05,0.018999871655008244
0.00013262181178748503,0.019123333332534576
5.980143979068643e-05,0.019385557989614915
5.62222598104223e-05,0.02009398822999925
0.00010440959783861928,0.02042273899806102
7.231817323511401e-06,0.02188259089713901
9.770257734121896e-06,0.02355669635409799
0.0015888829115633391,0.0233863846793764
1.6100720478603114e-05,0.023345250989495858
8.637020233285685e-05,0.0233868674368492
8.807656920604111e-05,0.02343901265038223
8.011287963772889e-05,0.023512227401713937
2.6745877647166858e-05,0.023541835740764516
4.427052183419511e-05,0.02361154248848299
2.7040235915294473e-05,0.023675330429381775
3.268282717007833e-05,0.023865806058880834
9.164658990434301e-05,0.023280060144467346
1.2804413968168496e-05,0.02331938202578368
1.805011507542188e-05,0.024138879045080164
2.600699471581522e-06,0.024488758978635283
